hotelId,name,brand,starRating,location,thumbnailUrl,hotelFeatures,overallGuestRating,totalReviewCount,proximity,ratesSummary,allInclusiveRateProperty,displayRank,recmdScore,programCode,programName,dealTypes,merchandising,badges,media,keyFeatures,globalDealScore,signInDealsAvailable
56576106,YOTEL London Shoreditch,Independent,3.5,"{'address': {'addressLine1': '309 - 317 Cambridge Heath Road Bethnal Green', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'E2 9LH', 'isoCountryCode': 'UK'}, 'longitude': -0.055584, 'latitude': 51.528606, 'timeZone': 'Europe/London', 'neighborhoodId': '910020048', 'neighborhoodName': 'East London - Islington - Hoxton & Shoreditch', 'cityId': 3000035825, 'zoneId': '20048'}",https://mobileimg.priceline.com/htlimg/56576/56576106/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'RESTRNT', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.6,3363,3.493889802571419,"{'minPrice': '187.03', 'minCurrencyCode': 'USD', 'pclnId': '56492A254E74F50DC5E97278ED1FD9FE4B2627C2F0B8640B82D74470BA6D74DA1EC370AEDE94644F31B2AFBE850540889B27F3FB704F441518885A0E3CF73FF588F83026924836D4', 'freeCancelableRateAvail': False, 'payWhenYouStayAvailable': False, 'gid': 2269, 'rateIdentifier': '5135E75D6C45283E5B872CD2976834EC012BDDB4D7492B90BECAE5B4CF4108B658CA9CADEC2A89DC2E2CF8EE8FB70D638F759726D2AB175DC78998B7D13E61C8', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9912.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/565/7/6/56576106/master_56576106'}",,0.0,
10717505,Astoria Hotel,Independent,3.0,"{'address': {'addressLine1': '100 Sussex Gardens ', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 1UH', 'isoCountryCode': 'UK'}, 'longitude': -0.17095501, 'latitude': 51.51613149, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/10717/10717505/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'NSMKFAC', 'FAMFRIEND']}",6.0,1001,3.090738381586884,"{'minPrice': '157.18', 'minCurrencyCode': 'USD', 'pclnId': '26DC36B59DFF93FFACB57E9F8AFD095187EAE5E3E4C290C178A7B80D84419BA6E15C0CFD8CC8E800AB9DA78F42CAFA252DCDD94ECE2A457CBE7EF0F1E3689969E7CBDC82E6B616BF6210A32C59C7D5C3', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'roomLeft': 3, 'gid': 3204, 'rateIdentifier': '7392489BBB698FE28BBD6797DAA14971C1802EFDFC7761BBC5B9DB2833B377A197F4ED420106E777B21C72743BDF2FB72B2BFB89FF506E4CDE8902F52CA2A665D3F413481D90ADE3', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9911.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/107/1/7/10717505/master_10717505'}",,0.0,
29645703,Hotel Shepherds Bush London,Independent,3.5,"{'address': {'addressLine1': '11-12 Poplar Mews, Shepherds Bush', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W12 7JS', 'isoCountryCode': 'UK'}, 'longitude': -0.22615289, 'latitude': 51.50561268, 'timeZone': 'Europe/London', 'neighborhoodId': '910052331', 'neighborhoodName': ""Kensington - Earl's Court"", 'cityId': 3000035825, 'zoneId': '52331'}",https://mobileimg.priceline.com/htlimg/29645/29645703/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'PETALLOW', 'BUSCNTR', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",8.1,2083,5.051598836833715,"{'minPrice': '184.44', 'minCurrencyCode': 'USD', 'minStrikePrice': '204.95', 'pclnId': '18D199FC8BF13903318E6AC3F232F938FF615583FE3C1A2182D74470BA6D74DACE8FFFB8B82203692AD1463CA5EC73693271C57949E1FB67B5D9440DA93636A96B34AA920D53476DAF751C569066C291', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'gid': 2475, 'rateIdentifier': 'A7E5A19C5C7981D878BE7FD408A35656FE4DAAEC61BFBD7EC97FE69D0CDF16E7E1CF180FD46DB9F73EFEFE27A74E2E9B13FC3893A75D7A0BD662F32111AEFFBB58B1FCCFFA5388BD', 'programName': 'Mobile_Deals', 'savingsPct': '10.0', 'strikeThroughPrice': '204.95', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9910.0,0.0,AGENCY,Mobile_Deals,['MOBILE_DEALS'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/296/4/5/29645703/master_29645703'}",['clean'],0.0,
55377305,St Paul's Hotel,Independent,4.0,"{'address': {'addressLine1': '153 Hammersmith Road', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W14 0QL', 'isoCountryCode': 'UK'}, 'longitude': -0.21829819, 'latitude': 51.4932856, 'timeZone': 'Europe/London', 'neighborhoodId': '910020041', 'neighborhoodName': 'Hammersmith', 'cityId': 3000035825, 'zoneId': '20041'}",https://mobileimg.priceline.com/htlimg/55377/55377305/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'RESTRNT', 'BUSCNTR', 'HANDFAC', 'NSMKFAC', 'SUSTAIN']}",8.4,1251,4.621787141296995,"{'minPrice': '191.47', 'minCurrencyCode': 'USD', 'minStrikePrice': '212.74', 'pclnId': 'FE6FA40464AB86936A88BCF28261A4F19C6C145C0DA4B9A3AC3A50F9FEDEC3D7F1D967A53AD3BC92AC6A6301CD658B1FAEFB9B1B9A166769EAF42C64EDAF04D2D374A8B94FBD2425ABC803562B92B2C80C3B9BFF076FA1960E1B4EC8670EEABA', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'On Sale Now -> Save 10% on this stay', 'desc': 'Book Now and Save', 'discountPercentage': 9.99811977, 'displayStrikethroughPrice': '212.74', 'nativeStrikethroughPrice': '212.74', 'nativeStrikethroughPriceCurrency': 'USD', 'showDiscount': True, 'isVariableMarkupPromo': True}, {'type': 'DISCOUNT', 'title': 'Special discount', 'discountPercentage': 11.77, 'showDiscount': True, 'isVariableMarkupPromo': False}], 'roomLeft': 1, 'gid': 5770, 'rateIdentifier': 'CA15E11419C3B96EA4690E8F781A4161FEA7ECE2FE1563431F0D5D3E240A8A811530BF7B69DF616EEC4D73C89B8D90AB010EDBA285E7007D7A26FFD8246DD8F61A2525710FCCB7B3200D5BCB5313BC5B3BBCF8371F85E924', 'strikeThroughPrice': '212.74', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9909.0,0.0,MERCHANT,,['PROMO_DISCOUNT'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/553/7/7/55377305/master_55377305'}",['clean'],4.953505,
8124503,Twenty Nevern Square Hotel,Independent,4.0,"{'address': {'addressLine1': '20 Nevern Square', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'SW5 9PD', 'isoCountryCode': 'UK'}, 'longitude': -0.194712799999934, 'latitude': 51.4909860000001, 'timeZone': 'Europe/London', 'neighborhoodId': '910052331', 'neighborhoodName': ""Kensington - Earl's Court"", 'cityId': 3000035825, 'zoneId': '52331'}",https://mobileimg.priceline.com/htlimg/8124/8124503/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.9,2012,3.605960377435418,"{'minPrice': '197.94', 'minCurrencyCode': 'USD', 'pclnId': 'A956133E046B2F174C6C90155CAD6D6FE557BA97692FB8C334D7C889BA81181C981629C125452BBDBAA329C77B6471F06001D2FBFC71E4FC73E2D9D1F328663D', 'freeCancelableRateAvail': False, 'payWhenYouStayAvailable': False, 'gid': 2637, 'rateIdentifier': '2EA018F1200E66793DCB693C2D0A5D347EEE032C6B436E053EFEFE27A74E2E9B6081F86DB00D282EDAC0B256DD6CC9C70660DBFD6A2FFACF', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9908.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/81/2/4/8124503/master_8124503'}",,0.0,
8116203,Blandford Hotel,Independent,4.0,"{'address': {'addressLine1': '80 Chiltern St, Baker Street', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W1U 5AF', 'isoCountryCode': 'UK'}, 'longitude': -0.15605091, 'latitude': 51.5213413, 'timeZone': 'Europe/London', 'neighborhoodId': '910020047', 'neighborhoodName': 'Bloomsbury - Marble Arch - Kings Cross Station & British Museum', 'cityId': 3000035825, 'zoneId': '20047'}",https://mobileimg.priceline.com/htlimg/8116/8116203/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.5,1876,2.829008841723553,"{'minPrice': '187.43', 'minCurrencyCode': 'USD', 'minStrikePrice': '208.25', 'pclnId': 'B6FAA2C9924DB77B5B9807019AB609ED623EA3DC6C038362869799404CB9B21EACC84E9CAB3B4EE81B074F8C4CAB0850FDA8AF907D56D2D3F77B77F790C94775EC0DFF7AA00FA47A3E0DC03EA5B8B1C4696DE5D8DB2858A7', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'On Sale Now -> Save 10% on this stay', 'desc': 'Book Now and Save', 'discountPercentage': 9.99762867, 'displayStrikethroughPrice': '208.25', 'nativeStrikethroughPrice': '164.83', 'nativeStrikethroughPriceCurrency': 'GBP', 'showDiscount': True, 'isVariableMarkupPromo': True}], 'gid': 3297, 'rateIdentifier': '1B074F8C4CAB0850FDA8AF907D56D2D3F77B77F790C94775EC0DFF7AA00FA47A8C17DE5EDA29FD52B21C72743BDF2FB776B73889C24666833ACB2592F894E7207F802B99890C72589DEBD5B5700FF3EC', 'strikeThroughPrice': '208.25', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9907.0,0.0,AGENCY,,['PROMO_DISCOUNT'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/81/1/6/8116203/master_8116203'}",,4.631611,
41898204,Imperial Court Studios,Independent,3.0,"{'address': {'addressLine1': '77-79  Inverness Terrace', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 3JT', 'isoCountryCode': 'UK'}, 'longitude': -0.18695451, 'latitude': 51.51359838, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/41898/41898204/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN']}",6.5,817,3.608040072222574,"{'minPrice': '136.45', 'minCurrencyCode': 'USD', 'minStrikePrice': '151.61', 'pclnId': '58CFC5129072D8F27419F07188338F1F3AFD62745FE3F8EE82D74470BA6D74DABCF3CBF8CA62D3FDF5FFEE4E7502CCCC1C45FB434CADBFC3DE8C697B6048D09C3EE48D7FC3FDF8F8E6D4F4A02E70161F', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'gid': 2126, 'rateIdentifier': 'C4B871881A15FC7450D753AEB77EF2A6CBCFFDADEFE153C8BBC086ACDE8ADD2E0A13A5191E5BD223D455771B2AE9776BB7E861A278E89A10908E5382C4DCA939F0DE603FC671F9CF', 'programName': 'Mobile_Deals', 'savingsPct': '10.0', 'strikeThroughPrice': '151.61', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9906.0,0.0,AGENCY,Mobile_Deals,['MOBILE_DEALS'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/418/9/8/41898204/master_41898204'}",,0.0,
13227703,Elmwood Hotel,Independent,3.0,"{'address': {'addressLine1': '19 & 20 Argyle Square', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'WC1H 8AS', 'isoCountryCode': 'UK'}, 'longitude': -0.121836662292, 'latitude': 51.5291846094, 'timeZone': 'Europe/London', 'neighborhoodId': '910020047', 'neighborhoodName': 'Bloomsbury - Marble Arch - Kings Cross Station & British Museum', 'cityId': 3000035825, 'zoneId': '20047'}",https://mobileimg.priceline.com/htlimg/13227/13227703/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",5.9,1933,2.641438997286148,"{'minPrice': '177.11', 'minCurrencyCode': 'USD', 'minStrikePrice': '200.03', 'pclnId': 'ED3BA60557D37EFCCE1CB09885A74F7470E91BA3A85905E43C99192F080A1A5FFF473D12B4851FFBC166B1AA365BBB711AC257F89ED516A3C99018FF3D0C40532EDD43309FC10615ABC803562B92B2C80C3B9BFF076FA1962E99332AA97BA6C9', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'roomLeft': 1, 'gid': 5912, 'rateIdentifier': '261A3936ED0F82604A49C29AFA8400980D7722E24C34369A5009640FEB97E64C1530BF7B69DF616EEC4D73C89B8D90AB3889E792F5C383EB637694A74385220310E29965C0FF0FFFE2C1AFB6B65F5CB4AD16A7B964FC68B3', 'programName': 'Value_Deal', 'savingsPct': '11.0', 'strikeThroughPrice': '200.03', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9905.0,0.0,OPAQUE,Value_Deal,['VALUE_DEAL'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/132/2/7/13227703/master_13227703'}",,2.655856,
596503,Euston Square Hotel,Independent,3.0,"{'address': {'addressLine1': '152 - 156 North Gower Street', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'NW1 2LU', 'isoCountryCode': 'UK'}, 'longitude': -0.13753799, 'latitude': 51.5257, 'timeZone': 'Europe/London', 'neighborhoodId': '910020047', 'neighborhoodName': 'Bloomsbury - Marble Arch - Kings Cross Station & British Museum', 'cityId': 3000035825, 'zoneId': '20047'}",https://mobileimg.priceline.com/htlimg/596/596503/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN']}",7.5,3883,2.6219844854303385,"{'minPrice': '172.14', 'minCurrencyCode': 'USD', 'minStrikePrice': '228.19', 'pclnId': 'C976650BE1B4026F12B3FEB2DC3FC20AAF5AC22A4A946E5807F4642FE8AABAD6F96075C5D9AE68E1AD23E157D3C8177E4924FED11A51AF1865C8D5CAA26B5B782C0A8A1C301CF10B47C530F45D2BAF6789AA6AF315BE301B495B8C4434655CF15B8F16913D6B2488', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'Exclusive discount', 'discountPercentage': 11.77, 'showDiscount': True, 'isVariableMarkupPromo': False}], 'roomLeft': 1, 'gid': 5871, 'rateIdentifier': '261A3936ED0F826094CB04498E871DB8507CE3FD625BC84501AF08B26BF925507DDFB6C99426ED1CC6154A9AA34BD6A4A8140EB22398BC4C6D7B0F402652579FC94856B78EC7CB1C6D33635F5B2ED7A4BBED4B78D652B7CF2B63A59C61993512', 'programName': 'Value_Deal', 'savingsPct': '24.0', 'strikeThroughPrice': '228.19', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9904.0,0.0,OPAQUE,Value_Deal,"['PROMO_DISCOUNT', 'VALUE_DEAL']",{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/5/9/6/596503/master_596503'}",,5.072616,
40287604,The Z Hotel Shoreditch,Independent,3.0,"{'address': {'addressLine1': '136-144 City Road', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'EC1V 2RL', 'isoCountryCode': 'UK'}, 'longitude': -0.08857, 'latitude': 51.52684, 'timeZone': 'Europe/London', 'neighborhoodId': '910020048', 'neighborhoodName': 'East London - Islington - Hoxton & Shoreditch', 'cityId': 3000035825, 'zoneId': '20048'}",https://mobileimg.priceline.com/htlimg/40287/40287604/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.8,7528,2.6195137144058234,"{'minPrice': '189.51', 'minCurrencyCode': 'USD', 'pclnId': '4AD05080DDCA4D2F4061EEFC943036735CF816790F40E04282D74470BA6D74DA8C6356DEB0686575F6F53C2CF687CCBC285BF3727E4E7CBC83520BE009A2ECB2FCF8541564BA5A23', 'freeCancelableRateAvail': False, 'payWhenYouStayAvailable': False, 'gid': 2951, 'rateIdentifier': '5E06EC36A9D910FF33528EC12FD9F940E354B4FC7DE07D4E513CC530D6942795609D27A6EFF495C40BC957115763784033388DA03BD7AC2E761B8F365EC07B84', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9903.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/402/8/7/40287604/master_40287604'}",,0.0,True
1521604,Holiday Inn Express London-Hammersmith,Holiday Inn Express,3.0,"{'address': {'addressLine1': '120-124 King Street', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W6 0QU', 'isoCountryCode': 'UK'}, 'longitude': -0.23147463, 'latitude': 51.49266836, 'timeZone': 'Europe/London', 'neighborhoodId': '910020041', 'neighborhoodName': 'Hammersmith', 'cityId': 3000035825, 'zoneId': '20041'}",https://mobileimg.priceline.com/htlimg/1521/1521604/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FBRKFST', 'FINTRNT', 'HEALTHSVCS', 'KITCHEN', 'RESTRNT', 'FITSPA', 'PETALLOW', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",8.0,6508,5.187686680924639,"{'minPrice': '195.98', 'minCurrencyCode': 'USD', 'pclnId': '56F9BE66DA2D4BFA20CFE1D7AA489CDD83DC6B5EFA9D9AE0FD6E8AA08B34AFEA604C68D0F26A254158174CE561B6FE08D9A6D5BCA151A09FF759D5F12EE212D6940432672FECBCB6353477297F7D822E41AAA030AC36FEF4C5CA7C01A0A7C61BF778186E59D38EBF', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'gid': 3677, 'rateIdentifier': 'F0F3C52538377A8ED252160740290FC94C752D981826FAC82B6D08A3B85FAC733AAADE310C9881E0D3D6FA30A3F8D1CC852C1191FF93A428A64EB1400C8D913FD0AE59F1F4FB2E0B1D66CEEEC3E4F0380420345026F9456B', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9902.0,0.0,MERCHANT,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/15/2/1/1521604/master_1521604'}",,0.0,
37682606,Ibis London Shepherd'S Bush,IBIS Hotels,3.0,"{'address': {'addressLine1': '3 - 5 Rockley Road', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W14 0DJ', 'isoCountryCode': 'UK'}, 'longitude': -0.22009169, 'latitude': 51.5021067, 'timeZone': 'Europe/London', 'neighborhoodId': '910020041', 'neighborhoodName': 'Hammersmith', 'cityId': 3000035825, 'zoneId': '20041'}",https://mobileimg.priceline.com/htlimg/37682/37682606/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'KITCHEN', 'RESTRNT', 'FITSPA', 'SPA', 'PETALLOW', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.9,2090,4.753089309371172,"{'minPrice': '209.51', 'minCurrencyCode': 'USD', 'pclnId': '8DA3727186B7A4098EFDEE058033321D5CF816790F40E04278A7B80D84419BA6947E6821F4E0CE9A4F1422EB19985E1B7B34ACB1873B3C0545F566E09814B8E8D3893794E43972C4BBD364CAEB40486D23762EA84CE754E6823F5F75195A36FC1AE348B48DB928C4', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'gid': 3989, 'rateIdentifier': '2BAA0D1C96E3FDD262F8E73EF5A00DDA5B7EE0E2581D4F40BC07CE504A22EB8AB026C7D28063FAE2734861B071F69AB8852C1191FF93A428A64EB1400C8D913F918D3A68756C3C4D78D2EC022F64568FD1C8E7A4A33C88DDFC449A389B9B3D9E', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9901.0,0.0,MERCHANT,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/376/8/2/37682606/master_37682606'}",,0.0,
